smiles,IC50
O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,1.5
CN(C)CCNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,0.5
O=C(Nc1ccc(-c2nc(C3=CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,1.0
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,2500.0
COC[C@H]1OC(=O)/C(=C/N(CCO)CCO)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,18700.0
COC[C@H]1OC(=O)/C(=C/N(CCN(C)C)Cc2ccccc2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,5600.0
Oc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,32.0
CC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,26.5
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc(N4CC5CCC(C4)O5)c3s2)CC1,0.6
O=S(=O)(Nc1cc(-c2ccc3ncc(N4CCOCC4)nc3c2)cnc1Cl)c1ccc(F)cc1,5.0
O=S(=O)(Nc1cc(-c2ccc3nccc(N4CCN(Cc5ccncc5)CC4)c3c2)cnc1Cl)c1ccc(F)cc1,3.9
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,0.38
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)NC)CC4)c3n2)cc1,2.0
O=S(=O)(Nc1cc(-c2ccc3nccn3n2)cnc1Cl)c1ccc(F)cc1,49.0
CNC(=O)Nc1ccc(-c2nc(N3CCOC(C)C3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,2.3
CCNC(=O)Nc1ccc(-c2nc(N3CCOC(C)C3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,1.9
NC(=O)[C@H]1CC[C@@H](n2c(=O)[nH]c3ncc(-c4ccc(O)cc4)nc32)CC1,5000.0
CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1,4880.0
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)n1,28.0
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccccc2)n1,5000.0
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OCCN5CCOCC5)nc4)cc3)nc21,1.0
Cc1nc(-c2cccnc2Nc2cccc3n[nH]cc23)c2c[nH]nc2n1,50000.0
COc1ccc(Nc2cnccc2-c2nc(C)nc(N)n2)cn1,10000.0
CCOC(=O)N1CCC(n2ncc3c(N4CCOC[C@H]4C)nc(-c4ccc(NC(=O)NCCF)cc4)nc32)CC1,1.2
Oc1ccc(/C=N/Nc2nc3c(c(N4CCOCC4)n2)CSCC3)cc1Br,1940.0
C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc(NC(=O)NCCN(C)C)cc2)n1,758.58
C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc(NC(=O)NCCO)cc2)n1,5.754
C[C@@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1,385.0
C[C@H]1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1,303.0
COCc1cccc(-c2nc(CS(C)(=O)=O)cc(N3CCOCC3)n2)c1,22500.0
CN(C)C(=O)c1ccc(Oc2nc(-c3cnc(N)cc3C(F)(F)F)nc(N3CCOCC3)n2)c(F)c1,1000.0
CCc1cnc(Nc2ccc(OC)nc2)c(-c2nc(C)nc3[nH]cnc23)c1,10000.0
COc1ccc(Nc2ncc(N3CCC(O)C3)cc2-c2nc(C)nc3[nH]cnc23)cn1,10000.0
CCOC(Cn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21)OCC,15.0
CCC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)OC)cc4)nc32)CC1,5.0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CS(=O)(=O)CC3)cc1,48.0
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)N1CCN(c2nc3c(c(N4CCOCC4)n2)CS(=O)(=O)CC3)CC1,9430.0
COc1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N(C)CCN(C)C)cc3)cc2)nc(N2CCOCC2)n1,7.7
CC(C)n1nc2ncnc(N)c2c1C1C=c2cc(O)ccc2=N1,8.0
OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccccn5)CC4)c3n2)c1,310.0
OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(-c6ccncc6)cc5)CC4)c3n2)c1,720.0
NC(=O)C1CCCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)C1,2.1
COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(Nc4ccccn4)nc3n2)cc1CO,250.0
COc1ccc(C(=O)C2CCN(c3nc(N4CCOC[C@@H]4C)c4ccc(-c5ccc(OC)c(CO)c5)nc4n3)CC2)cc1,250.0
COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCCC(CO)C4)nc3n2)cc1CO,23.0
CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCN(C(=O)OC(C)C)CC4)c3n2)cc1,0.19
CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C)c3n2)cc1,1.34
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NC)cc3)nc21,0.74
CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn([C@H]4CC[C@H](O)CC4)c3n2)cc1,0.24
O=c1cc(N2CCOCC2)nc(Cc2nc3cccc(F)c3o2)[nH]1,10000.0
COCCn1c(Cc2nc(N3CCOCC3)cc(=O)[nH]2)nc2cc(F)ccc21,10000.0
O=c1cc(N2CCOCC2)nc(Cc2nc3cc(Cl)ccc3[nH]2)[nH]1,10000.0
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccccc1,10000.0
COc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2F)nc1N1CCOCC1,179.7
COc1cnc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)cc2F)nc1N1CCOCC1,219.5
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2F)nc1N1CCOCC1,136.93
COc1cnc(-c2ccc(NC(=O)Nc3ccc(C(=O)NCCCN(C)C)cc3)cc2)nc1N1CCOCC1,97.7
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCC(N(C)C)CC4)cc3)cc2)nc1N1CCOCC1,69.4
O=C(Nc1ccccc1)Nc1ccc(-c2nc(C3=CCOCC3)c3sccc3n2)cc1,7.2
CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OC(C)CN1CCCCC1,10000.0
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,50000.0
O=C(Nc1ccc(-c2nc(N3C[C@H]4C[C@@H]3CO4)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,17.0
CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC)c3n2)cc1,0.6
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(ccn3C)n2)cc1,110.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(ncn3C)n2)cc1,2200.0
NC(=O)C1CCCCN1C(=O)c1ccc(NC(=O)Nc2ccc(-c3cc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,7.6
CN(C)CCCOc1ccc(-c2cc3c(cc2F)ncc2c3n(C3CCOCC3)c(=O)n2C)cn1,14000.0
CO[C@H]1CC[C@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN(C)C)nc5)cc4c32)C1,360.0
CO[C@H]1CC[C@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(OCCCN(C)C)nc5)cc4c32)C1,10800.0
CO[C@H]1CC[C@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(NCCCN6CCCCC6)nc5)cc4c32)C1,6340.0
CO[C@H]1CC[C@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCCC6)nc5)cc4c32)C1,3320.0
COc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCN(C(C)=O)CC2)c(=O)n4C)cn1,113.0
O=c1[nH]c2ncc(-c3ccc4[nH]ccc4c3)nc2n1CC1CCOCC1,231.0
CCN1CC(C)(C)Oc2nc(N3CC4CC35CC5O4)nc(-c3ccc(NC(=O)Nc4ccncc4)c(F)c3)c2C1=O,18.0
CNC(=O)CCCCCCCn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,4.05
Cc1ccc(-c2nc(N3CCOCC3)nc(-n3ccnc3C)n2)c2cc[nH]c12,84.0
Nc1ncnc2c1c(-c1ccn3ccnc3c1)nn2C1CCCC1,4800.0
COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1OC,5500.0
COc1ccc2[nH]c(-c3c(C)nn(C)c3C)c(/C=C3/Oc4ccc(NC(=O)Nc5ccc(C(=O)N6CCN(C)CC6)cc5)cc4C3=O)c2c1,3.8
C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,3.162
COc1cc(F)c2[nH]c(-c3c(C)nn(C)c3C)c(/C=C3/Oc4ccc(NC(=O)Nc5ccc(C(=O)N(C)CCN(C)C)cc5)cc4C3=O)c2c1,0.3
O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccoc2)c(O)c1,18000.0
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,0.38
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(NC(=O)c2ccno2)n1,37.0
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1,1460.0
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(cnn3C)n2)cc1,47.0
COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.3
O=C(Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,54.9
O=C(Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,26.2
O=C(Nc1ccccc1)Nc1ccc(-c2nc(N3CCOCC3)c3cccnc3n2)cc1,75.8
CNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4cccnc4n3)cc2)cc1,32.9
Cc1c(Cc2cccc(N(C)S(=O)(=O)CCCNCCCC(=O)N3CCN(c4ccc(Nc5c(C(N)=O)cnc6ccc(-c7cnc8ccccc8c7)cc56)cc4C(F)(F)F)CC3)c2)c(=O)oc2cc(OC(=O)N(C)C)ccc12,190.0
COc1ccc(Nc2ncc(-c3ccc(OC)nc3)cc2-c2nc(C)nc(N)n2)cn1,10000.0
Cc1nc(N)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1,390.0
Cc1nc(N)nc(-n2c(Nc3ccon3)nc3ccccc32)n1,3300.0
Cc1nc(NCCC#N)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1,1300.0
Cc1nc(N)nc(-n2c(Nc3ccc4cc[nH]c4c3)nc3ccccc32)n1,960.0
Cc1nc(N)nc(-n2c(Nc3n[nH]c4ccccc34)nc3ccccc32)n1,250.0
Cc1c(-c2ccn[nH]2)sc2c(N3CCOCC3)nc(N3C[C@@H](C)O[C@@H](C)C3)nc12,73.0
CCOC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ncccc4n3)cc2)cc1,1320.0
O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12,1700.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(S(=O)(=O)CC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,5.0
CCOC(=O)N1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2F)CC1,16.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,5.0
CON(C)C(=O)c1ccc(-c2ncnc(C)c2C#Cc2ccc(N)nc2)cc1Cl,17.0
CCc1ncnc(-c2ccc(C(=O)N3CCOCC3)c(F)c2)c1C#Cc1ccc(N)nc1,3.0
CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,19.76
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CCCCC4)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,15.89
CCc1ncnc(-c2ccc(C(=O)N3CCCC(N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,12.36
CCc1ncnc(-c2ccc(C(=O)N(C)OC)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.37
CCc1ncnc(-c2ccc(C(=O)N3CCN(S(=O)(=O)CC)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,0.36
CCOC(=O)N1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2Cl)CC1,3.59
CCc1ncnc(-c2ccc(C(=O)N3CC(O)CO3)c(C)c2)c1C#Cc1ccc(N)nc1,1.82
CCc1ncnc(-c2ccc(C(=O)N3CCC(O)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,6.85
CCc1ncnc(-c2cc(F)c(C(=O)N3CCC4(CC3)COC4)c(Cl)c2)c1C#Cc1ccc(N)nc1,0.53
C#CCN1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2F)CC1,2.49
CCc1ncnc(-c2cc(F)c(C(=O)N3CCn4c(COC)nnc4C3)c(F)c2)c1C#Cc1ccc(N)nc1,23.12
CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCOCC4)CC3)c(OC(F)(F)F)c2)c1C#Cc1ccc(N)nc1,27.93
CCc1ncnc(-c2ccc(C(=O)N3CCn4cnnc4C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,0.46
CCNc1ccc(C#Cc2c(CC)ncnc2-c2ccc(C(=O)N3CCn4c(C)cnc4C3)c(F)c2)cn1,1.63
O=S(=O)(Nc1cc(-c2cnc3ccccn23)cnc1Cl)c1ccc(F)cc1,155.0
CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,72.0
COc1ccc(Nc2nc3ccc(N4CCNCC4)cn3c2-c2nc(C)nc(N)n2)cn1,20.0
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,3.0
Cc1nc(N)nc(-c2cc(C(C)(C)O)cnc2Nc2cncc(S(=O)(=O)c3ccccc3)c2)n1,6700.0
Cc1ncnc(N2CCC(O)(Cc3ccccc3)CC2)c1C#Cc1ccc(N)nc1,50.0
CCc1ncnc(N2CCC(CCO)CC2)c1C#Cc1ccc(C)nc1,67.0
CCc1ncnc(N2CCC(OCCOC)CC2)c1C#Cc1ccc(N)nc1,36.0
COC1CCN(c2ncnc(C)c2C#Cc2ccc(N)nc2)CC1,18.0
Cc1ncnc(-c2ccccc2)c1C#Cc1ccc(N)nc1,30.0
Cc1ncnc(-c2ccc(C(=O)N(C)C)c(F)c2)c1C#Cc1ccc(N)nc1,2.0
CCc1ncnc(-c2ccc(C(=O)N(C)C)c(F)c2)c1C#Cc1ccc(C)nc1,19.0
Cc1ncnc(-c2ccc(C(F)(F)F)nc2)c1C#Cc1ccc(N)nc1,44.0
CCc1ncnc(-c2ccc(C(=O)N(C)CCCO)c(F)c2)c1C#Cc1ccc(N)nc1,1.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(F)F)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,3.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CCCO4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,5.0
CCc1ncnc(-c2ccc(C(=O)N3CCN(C4COC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,16.96
CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4nc(C)c(C)o4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.53
CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(C)O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,1.56
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C(C)CO)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,0.58
CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(Cc4nc(C)c(C)o4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,0.45
CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CCCC4O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,1.29
CCc1ncnc(-c2ccc(C(=O)N3C[C@H]4CN(C(=O)OC(C)(C)C)C[C@H]4C3)c(F)c2)c1C#Cc1ccc(N)nc1,4.43
CCc1ncnc(-c2ccc(C(=O)N3CCN(C)C[C@H]3C)c(F)c2)c1C#Cc1ccc(N)nc1,3.42
CCC(=O)N1CCN(c2ccc(Nc3c(C(N)=O)cnc4ccc(-c5ccc(N)nc5)cc34)cc2C(F)(F)F)CC1,21.0
CC(=O)N1CCC(n2cnc3c(N4CCOCC4)nc(-c4cccc(CO)c4)nc32)CC1,2100.0
Oc1cccc(-c2nc(C3CCOCC3)c3cnn(-c4ccccc4)c3n2)c1,500.0
OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(c5ccc(F)cc5F)CC4)c3n2)c1,2050.0
Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5cccnc5)CC4)c3n2)c1,170.0
Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(N6CCOCC6)nc5)CC4)c3n2)c1,152.0
c1cc2cc(-c3nc(N4CC5CCC(C4)O5)c4sccc4n3)ccc2[nH]1,22.0
O=C(Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1)NC1CC1,0.68
O=C(Nc1ccc(-c2nc(N3CCOCC3)c3nnn(C4CC4)c3n2)cc1)Nc1cccnc1,0.57
CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)NCCc5ccccn5)cc4)cc3)nc21,1.21
Cn1cc(/C=C2\Oc3ccc(NC(=O)Nc4cccnc4)cc3C2=O)c2c(N3CCC(C(=O)N4CCCCC4)CC3)ccnc21,47.5
Cn1cc(/C=C2\Oc3ccc(NC(=O)Nc4cccnc4)cc3C2=O)c2c(N3CC4CCC(C3)O4)ccnc21,14.3
O=C(Nc1ccc(OCCN2CCCC2)cc1)Nc1ccc(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cc1,0.8
O=C(C1CC1)N1CCN(c2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc2C(F)(F)F)CC1,6.84
O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1cccnc1,0.5
O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,0.42
CC(C)n1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccncc4)cc3)nc21,0.51
CC(C)n1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4cccnc4)cc3)nc21,0.57
